CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST01563,Brenda White,25,Male,Monthly,2025-08-01,2025-08-02,1,1,1
CUST01564,Steven Carter,28,Female,Quarterly,2023-10-15,2025-12-10,17,7,0
CUST01565,Gary Williams,44,Male,Monthly,2025-04-17,2026-01-07,22,7,0
CUST01566,Jeffrey White,31,Female,Quarterly,2024-10-04,2025-12-20,22,9,0
CUST01567,Nicholas Lewis,35,Male,Yearly,2023-03-29,2026-01-12,14,5,0
CUST01568,Jack Sharma,18,Male,Yearly,2023-01-17,2025-11-05,5,5,1
CUST01569,Donna Harris,40,Male,Monthly,2023-05-30,2025-08-05,3,6,1
CUST01570,Christine Garcia,28,Male,Monthly,2025-12-31,2026-01-02,25,7,0
CUST01571,William Lopez,27,Female,Yearly,2025-03-23,2026-01-03,22,7,0
CUST01572,Stephanie Perez,37,Male,Monthly,2025-09-22,2025-09-24,4,4,1
CUST01573,Emily Robinson,60,Male,Monthly,2025-08-20,2025-10-08,7,5,1
CUST01574,Kenneth Torres,35,Male,Quarterly,2025-02-17,2025-08-31,7,5,1
CUST01575,Rahul Ramirez,34,Other,Monthly,2024-03-09,2025-12-19,15,7,0
CUST01576,Paul Taylor,16,Female,Monthly,2023-05-22,2025-11-11,4,3,1
CUST01577,Joshua Verma,51,Female,Yearly,2025-12-10,2025-12-30,18,5,0
CUST01578,Lisa Singh,33,Male,Yearly,2025-05-27,2025-12-27,9,8,0
CUST01579,Nancy Gonzalez,37,Male,Monthly,2025-08-31,2026-01-05,25,6,0
CUST01580,Rachel Ramirez,34,Male,Quarterly,2025-03-07,2025-12-11,7,8,0
CUST01581,Priya Mehta,39,Female,Monthly,2023-10-24,2025-09-11,5,4,1
CUST01582,Mary Martinez,38,Female,Yearly,2025-10-19,2026-01-08,30,6,0
CUST01583,Rahul Baker,35,Male,Quarterly,2023-01-08,2026-01-07,9,5,0
CUST01584,Samantha Lewis,35,Female,Quarterly,2023-03-16,2025-10-14,7,3,1
CUST01585,Rebecca Hall,31,Female,Monthly,2025-02-12,2025-10-09,2,3,1
CUST01586,Matthew Baker,37,Female,Monthly,2025-01-15,2025-09-14,0,6,1
CUST01587,Nicholas Gupta,26,Female,Quarterly,2025-07-22,2025-12-24,23,5,0
CUST01588,Amanda Singh,41,Female,Quarterly,2024-11-18,2025-10-17,6,4,1
CUST01589,Ryan Ramirez,23,Male,Quarterly,2023-11-30,2025-12-22,19,5,0
CUST01590,Andrew Kumar,31,Female,Quarterly,2024-08-03,2026-01-09,26,8,0
CUST01591,Barbara Patel,34,Female,Monthly,2023-02-03,2025-12-20,10,8,0
CUST01592,Susan Young,34,Female,Quarterly,2023-07-24,2025-12-14,0,8,0
CUST01593,Justin Patel,33,Male,Monthly,2025-05-11,2025-08-07,7,2,1
CUST01594,Stephen Harris,16,Male,Yearly,2023-09-12,2025-12-17,20,7,0
CUST01595,Edward Iyer,16,Female,Quarterly,2025-03-21,2025-08-28,1,9,1
CUST01596,Priya Anderson,30,Female,Monthly,2024-06-25,2025-08-17,6,3,1
CUST01597,Frank Thomas,16,Male,Yearly,2023-03-08,2025-10-23,3,3,1
CUST01598,Rahul White,29,Female,Quarterly,2024-10-12,2025-12-10,17,7,0
CUST01599,Sharon Thomas,32,Female,Monthly,2025-03-16,2025-12-10,7,8,0
CUST01600,Jason Rodriguez,16,Female,Monthly,2023-12-22,2025-09-11,0,5,1
CUST01601,Eric Hernandez,39,Male,Monthly,2023-09-16,2025-12-06,17,5,0
CUST01602,Brenda Sharma,26,Male,Quarterly,2024-06-16,2026-01-05,15,4,0
CUST01603,Dorothy Wilson,25,Male,Monthly,2023-01-24,2025-12-09,23,9,0
CUST01604,Karen Johnson,29,Female,Quarterly,2023-06-11,2026-01-14,24,4,0
CUST01605,Janet Campbell,41,Male,Monthly,2025-01-03,2025-06-17,1,4,1
CUST01606,Meera Anderson,31,Male,Quarterly,2024-05-17,2025-12-22,28,5,0
CUST01607,Jerry Taylor,40,Female,Monthly,2023-10-22,2025-12-06,15,7,0
CUST01608,Justin Verma,31,Male,Monthly,2023-09-09,2025-09-20,1,4,1
CUST01609,Kimberly Mehta,33,Male,Monthly,2025-01-10,2026-01-02,19,7,0
CUST01610,Ronald Miller,42,Female,Monthly,2023-05-31,2025-12-06,25,5,0
CUST01611,Elizabeth Wilson,43,Female,Monthly,2024-10-04,2025-12-18,8,8,0
CUST01612,Vikram Hernandez,40,Male,Monthly,2024-01-01,2025-12-06,2,7,0
CUST01613,Nicole Kumar,28,Male,Yearly,2024-12-11,2025-12-07,11,9,0
CUST01614,Scott Wright,26,Male,Quarterly,2024-06-05,2026-01-03,11,7,0
CUST01615,Nicole Johnson,41,Female,Quarterly,2023-11-09,2025-08-30,3,6,1
CUST01616,Joseph Mehta,39,Male,Monthly,2024-03-26,2025-10-30,0,3,1
CUST01617,Paul Moore,27,Female,Yearly,2024-12-14,2025-12-28,21,3,0
CUST01618,Cynthia Mitchell,62,Female,Monthly,2025-03-30,2025-12-30,22,7,0
CUST01619,Daniel Gonzalez,46,Female,Yearly,2024-07-29,2026-01-09,36,8,0
CUST01620,Justin Sharma,44,Female,Monthly,2024-02-26,2025-12-15,19,7,0
CUST01621,Sharon Reddy,28,Male,Quarterly,2024-07-10,2025-12-07,11,6,0
CUST01622,Susan Hill,19,Male,Monthly,2024-12-23,2025-06-23,3,1,1
CUST01623,Neha Jones,36,Male,Yearly,2025-11-13,2025-12-20,17,7,0
CUST01624,Donna Hill,28,Female,Quarterly,2025-12-22,2026-01-14,42,9,0
CUST01625,Joseph Lopez,20,Female,Monthly,2024-01-16,2025-11-13,4,3,1
CUST01626,Margaret Nelson,22,Male,Monthly,2024-10-05,2025-09-11,0,4,1
CUST01627,Alexander Smith,26,Female,Monthly,2024-10-20,2025-12-11,25,8,0
CUST01628,David Harris,49,Male,Monthly,2024-03-21,2025-09-21,1,5,1
CUST01629,Catherine Hill,40,Female,Yearly,2023-06-03,2025-12-20,14,6,0
CUST01630,Debra Carter,51,Male,Yearly,2024-02-10,2025-12-15,19,8,0
CUST01631,Amy Williams,24,Other,Monthly,2023-09-12,2025-07-01,0,3,1
CUST01632,Dorothy Nguyen,32,Male,Quarterly,2024-08-06,2025-07-07,0,4,1
CUST01633,James Iyer,16,Male,Monthly,2025-04-04,2025-07-18,0,5,1
CUST01634,Suresh King,40,Male,Quarterly,2023-05-23,2025-12-20,14,5,0
CUST01635,Patrick Martin,22,Male,Quarterly,2025-03-30,2025-09-12,2,5,1
CUST01636,Amy Flores,44,Male,Monthly,2025-07-19,2026-01-08,14,5,0
CUST01637,Rohan White,36,Female,Monthly,2024-04-03,2025-11-29,1,3,1
CUST01638,Sarah Miller,48,Other,Yearly,2025-06-11,2026-01-10,24,7,0
CUST01639,Matthew Campbell,20,Female,Monthly,2023-01-11,2026-01-12,19,8,0
CUST01640,Kimberly Reddy,29,Female,Monthly,2024-09-15,2025-09-08,8,6,1
CUST01641,Alexander Flores,52,Female,Monthly,2023-12-15,2025-12-09,20,8,0
CUST01642,Ryan Davis,49,Male,Yearly,2025-04-26,2026-01-08,21,6,0
CUST01643,Eric King,29,Male,Monthly,2025-09-30,2025-12-26,19,5,0
CUST01644,Jerry Campbell,32,Female,Monthly,2024-08-29,2025-12-24,26,4,0
CUST01645,Anna Singh,50,Female,Quarterly,2024-02-26,2026-01-11,26,6,0
CUST01646,Amy Brown,39,Male,Quarterly,2025-08-16,2026-01-03,18,9,0
CUST01647,Gary Miller,44,Male,Yearly,2025-12-16,2025-12-26,6,8,0
CUST01648,Ruth Martin,31,Female,Quarterly,2025-10-30,2025-11-03,4,2,1
CUST01649,Suresh White,53,Male,Monthly,2025-11-17,2025-11-21,7,2,1
CUST01650,David Moore,19,Male,Quarterly,2023-07-29,2025-11-04,2,4,1
CUST01651,Janet Davis,36,Male,Yearly,2024-01-19,2025-12-16,28,8,0
CUST01652,Gregory King,44,Male,Monthly,2023-06-22,2025-10-08,4,1,1
CUST01653,Karen Sanchez,31,Female,Quarterly,2023-04-19,2025-12-23,26,7,0
CUST01654,Richard Brown,39,Female,Quarterly,2025-05-15,2025-10-14,3,2,1
CUST01655,Stephanie Lopez,32,Female,Quarterly,2025-10-07,2026-01-09,20,6,0
CUST01656,Debra Brown,31,Female,Yearly,2024-03-25,2025-11-22,1,6,1
CUST01657,Brenda Moore,30,Male,Quarterly,2024-07-18,2025-06-26,8,6,1
CUST01658,Rachel Rivera,33,Male,Monthly,2024-03-26,2025-12-29,9,4,0
CUST01659,Amy Wilson,17,Male,Monthly,2024-08-12,2025-12-28,7,9,0
CUST01660,Carolyn Smith,35,Male,Quarterly,2025-09-03,2025-12-31,21,3,0
CUST01661,Nancy Lee,20,Female,Monthly,2024-11-11,2026-01-06,25,7,0
CUST01662,Mary Nelson,32,Male,Monthly,2023-12-30,2026-01-11,22,9,0
CUST01663,Nancy Baker,31,Female,Monthly,2024-12-22,2025-12-09,18,7,0
CUST01664,James Young,60,Female,Monthly,2023-04-03,2025-12-10,1,8,0
CUST01665,Debra Jackson,32,Female,Quarterly,2023-12-09,2026-01-09,22,6,0
CUST01666,Richard Martin,33,Female,Monthly,2025-10-01,2025-12-12,23,10,0
CUST01667,Steven Nelson,42,Female,Monthly,2023-01-28,2025-12-27,11,6,0
CUST01668,Raymond Perez,29,Female,Quarterly,2025-09-18,2025-09-27,0,3,1
CUST01669,Carolyn Green,42,Male,Yearly,2024-03-27,2026-01-06,7,8,0
CUST01670,Amanda Young,39,Male,Quarterly,2025-06-01,2026-01-10,12,7,0
CUST01671,Matthew Iyer,51,Female,Quarterly,2024-07-14,2025-12-12,23,7,0
CUST01672,Amit Iyer,31,Male,Yearly,2025-12-15,2025-12-24,18,6,0
CUST01673,Sanjay Perez,16,Male,Monthly,2024-07-19,2025-11-21,10,4,1
CUST01674,Justin King,38,Female,Yearly,2023-09-09,2025-12-17,17,6,0
CUST01675,Larry Sharma,31,Female,Monthly,2023-01-18,2026-01-06,5,10,0
CUST01676,Cynthia Baker,20,Male,Yearly,2023-11-30,2025-12-28,9,6,0
CUST01677,David Patel,48,Male,Monthly,2024-03-21,2025-07-03,4,1,1
CUST01678,Jessica Brown,47,Female,Monthly,2024-12-22,2026-01-15,23,8,0
CUST01679,Michael Taylor,41,Male,Yearly,2025-10-25,2025-12-11,37,10,0
CUST01680,Karen Garcia,26,Female,Monthly,2024-02-07,2025-11-11,8,4,1
CUST01681,Donna Anderson,39,Male,Yearly,2024-05-24,2025-12-06,4,7,0
CUST01682,Deborah Ramirez,25,Male,Yearly,2024-06-19,2025-12-08,24,8,0
CUST01683,Michelle Lopez,16,Female,Quarterly,2024-10-22,2026-01-07,17,8,0
CUST01684,Debra Roberts,31,Male,Monthly,2024-02-13,2025-11-10,6,4,1
CUST01685,Joshua Torres,37,Female,Monthly,2024-01-11,2025-08-12,3,2,1
CUST01686,Richard Rodriguez,21,Female,Quarterly,2025-10-28,2025-12-24,23,7,0
CUST01687,Cynthia Thompson,32,Male,Monthly,2025-04-20,2025-12-11,14,6,0
CUST01688,Patricia Roberts,45,Male,Quarterly,2024-09-11,2025-12-09,15,5,0
CUST01689,Shirley White,42,Male,Quarterly,2024-08-23,2025-08-23,3,4,1
CUST01690,Thomas Sanchez,51,Female,Monthly,2025-11-26,2026-01-12,17,7,0
CUST01691,William Brown,21,Male,Yearly,2023-08-08,2026-01-09,16,8,0
CUST01692,Arjun Jackson,16,Female,Quarterly,2023-05-05,2025-07-05,4,4,1
CUST01693,Frank Allen,34,Female,Monthly,2024-02-24,2025-12-11,26,7,0
CUST01694,Jack Young,50,Male,Yearly,2023-11-13,2025-12-27,10,7,0
CUST01695,Patrick Nair,34,Male,Monthly,2024-02-16,2025-12-01,0,5,1
CUST01696,Karen Hill,59,Female,Quarterly,2024-05-21,2025-08-02,3,5,1
CUST01697,Patricia Singh,34,Female,Monthly,2023-09-07,2025-07-31,1,1,1
CUST01698,Lisa Gupta,26,Male,Yearly,2024-06-17,2025-12-18,6,9,0
CUST01699,Karan Nelson,32,Female,Monthly,2023-02-14,2025-06-16,2,5,1
CUST01700,Donald Hernandez,21,Female,Quarterly,2024-02-15,2025-12-28,11,7,0
CUST01701,Donna Nelson,45,Male,Quarterly,2025-01-22,2025-12-21,22,7,0
CUST01702,Deborah Hall,34,Female,Monthly,2025-05-20,2025-09-20,5,4,1
CUST01703,Ryan Davis,22,Female,Monthly,2024-09-12,2025-06-18,4,2,1
CUST01704,Meera Nelson,34,Female,Monthly,2024-12-27,2025-12-17,14,10,0
CUST01705,Kavita Campbell,33,Male,Monthly,2023-11-21,2025-07-26,0,3,1
CUST01706,Anthony Thompson,39,Female,Quarterly,2025-11-16,2025-11-19,9,3,1
CUST01707,Amanda Adams,16,Female,Monthly,2023-10-14,2025-06-16,6,1,1
CUST01708,Joshua Nair,29,Male,Yearly,2025-09-17,2025-12-16,15,7,0
CUST01709,Nicole Nelson,41,Male,Quarterly,2025-11-04,2025-12-13,12,6,0
CUST01710,Kimberly Rodriguez,33,Female,Quarterly,2024-12-13,2025-12-21,19,7,0
CUST01711,David Williams,38,Male,Quarterly,2024-04-19,2025-11-04,6,4,1
CUST01712,Amy Nair,38,Female,Monthly,2024-04-19,2025-12-31,5,7,0
CUST01713,Susan Mehta,39,Female,Quarterly,2025-02-25,2025-12-20,23,6,0
CUST01714,Ananya Jones,26,Male,Monthly,2023-03-18,2026-01-11,13,8,0
CUST01715,Jeffrey Carter,45,Male,Quarterly,2023-03-02,2025-12-26,14,8,0
CUST01716,Susan Hall,35,Male,Monthly,2024-02-14,2025-07-29,3,3,1
CUST01717,Jeffrey Baker,42,Male,Monthly,2023-11-28,2025-07-19,4,8,1
CUST01718,Vikram Sharma,24,Male,Quarterly,2023-07-17,2025-10-27,5,3,1
CUST01719,Meera Smith,24,Male,Monthly,2023-05-28,2025-06-10,3,4,1
CUST01720,Carolyn Iyer,66,Female,Quarterly,2024-01-25,2025-12-10,16,5,0
CUST01721,Arjun Walker,37,Female,Monthly,2023-10-10,2025-12-18,1,7,0
CUST01722,Jason Green,34,Male,Monthly,2023-06-10,2025-07-22,6,5,1
CUST01723,Joshua Miller,28,Male,Monthly,2024-11-08,2025-09-18,3,2,1
CUST01724,Ananya Singh,21,Male,Quarterly,2023-05-20,2026-01-05,20,5,0
CUST01725,Andrew Jones,29,Female,Monthly,2025-11-26,2025-12-14,10,8,0
CUST01726,Michelle Sanchez,53,Female,Quarterly,2023-08-16,2025-12-30,7,4,0
CUST01727,Katherine Johnson,32,Male,Monthly,2024-02-15,2025-11-16,4,4,1
CUST01728,Sarah Wilson,29,Female,Quarterly,2023-05-08,2025-11-13,3,4,1
CUST01729,Vikram Torres,45,Female,Quarterly,2023-03-14,2026-01-11,2,6,0
CUST01730,Rebecca Hill,36,Female,Yearly,2025-09-07,2025-12-29,10,9,0
CUST01731,Patrick Williams,27,Male,Monthly,2024-04-06,2025-12-19,17,8,0
CUST01732,Kathleen Martin,27,Female,Yearly,2024-04-11,2025-11-17,0,3,1
CUST01733,Patricia Roberts,45,Female,Monthly,2025-02-15,2026-01-14,15,6,0
CUST01734,Stephen Walker,44,Male,Quarterly,2023-09-14,2025-12-19,15,6,0
CUST01735,Stephen Rodriguez,35,Male,Monthly,2025-01-23,2025-09-05,6,8,1
CUST01736,Sharon Iyer,43,Male,Monthly,2023-01-21,2025-07-17,7,3,1
CUST01737,Larry Williams,22,Other,Monthly,2024-05-26,2026-01-11,18,7,0
CUST01738,Linda Rodriguez,22,Male,Monthly,2024-10-05,2025-06-17,3,4,1
CUST01739,Sanjay Thomas,37,Other,Monthly,2025-03-25,2026-01-08,22,7,0
CUST01740,Gregory Jones,28,Male,Yearly,2024-02-26,2025-12-24,13,5,0
CUST01741,Meera Iyer,53,Female,Monthly,2024-09-11,2025-12-11,18,6,0
CUST01742,Donna Verma,23,Female,Quarterly,2024-07-01,2025-07-16,12,2,1
CUST01743,Nicholas Miller,29,Male,Yearly,2025-09-22,2026-01-02,21,8,0
CUST01744,Ritu Rodriguez,44,Female,Quarterly,2024-09-16,2026-01-02,32,8,0
CUST01745,Jessica White,22,Female,Quarterly,2023-03-15,2025-12-18,15,7,0
CUST01746,Katherine Carter,56,Male,Monthly,2025-10-18,2025-12-29,6,9,0
CUST01747,Emily Nguyen,35,Male,Yearly,2023-06-23,2025-06-28,6,4,1
CUST01748,Deborah Young,24,Male,Monthly,2025-06-28,2025-10-10,6,5,1
CUST01749,Timothy Lopez,44,Female,Quarterly,2024-09-16,2025-09-03,3,3,1
CUST01750,Vivek Johnson,16,Female,Quarterly,2024-11-19,2025-12-30,24,7,0
CUST01751,Vikram Carter,23,Female,Quarterly,2024-11-29,2025-12-07,13,6,0
CUST01752,Sharon Verma,17,Male,Quarterly,2023-04-27,2025-12-11,11,5,0
CUST01753,Deborah Campbell,29,Female,Monthly,2025-12-31,2026-01-10,12,4,0
CUST01754,Jerry King,56,Male,Yearly,2025-08-15,2025-12-31,28,6,0
CUST01755,Thomas Iyer,36,Male,Quarterly,2024-07-15,2025-09-29,5,6,1
CUST01756,Jerry Wright,24,Male,Quarterly,2023-03-21,2025-12-23,26,6,0
CUST01757,Paul Nelson,19,Male,Quarterly,2023-01-26,2025-07-09,6,6,1
CUST01758,Gregory Lee,62,Female,Yearly,2025-06-27,2025-12-18,8,8,0
CUST01759,Mary Robinson,29,Male,Monthly,2024-03-22,2025-07-06,6,1,1
CUST01760,William Moore,20,Female,Quarterly,2023-05-12,2025-12-30,11,7,0
CUST01761,Jerry Sharma,26,Male,Yearly,2023-09-18,2026-01-04,23,8,0
CUST01762,Charles Verma,40,Female,Monthly,2023-08-23,2026-01-04,30,7,0
CUST01763,Debra Allen,20,Female,Quarterly,2023-03-27,2026-01-01,28,6,0
CUST01764,Linda Rivera,44,Other,Yearly,2023-02-03,2025-12-24,30,7,0
CUST01765,Helen Rivera,17,Male,Monthly,2023-08-12,2025-08-10,1,6,1
CUST01766,Joseph Allen,32,Male,Monthly,2025-01-30,2025-12-20,18,8,0
CUST01767,Elizabeth Adams,41,Male,Monthly,2023-02-20,2025-08-31,4,3,1
CUST01768,Kevin Clark,30,Female,Monthly,2024-08-25,2026-01-05,24,8,0
CUST01769,Melissa Williams,31,Male,Monthly,2023-02-22,2025-10-08,7,3,1
CUST01770,Vikram Lee,24,Female,Quarterly,2025-11-06,2025-12-24,11,5,0
CUST01771,Margaret Harris,31,Female,Monthly,2023-11-04,2025-06-18,7,2,1
CUST01772,William Jones,36,Female,Yearly,2025-10-28,2025-12-06,12,6,0
CUST01773,Stephen Campbell,17,Male,Quarterly,2025-12-16,2025-12-24,16,7,0
CUST01774,Gregory King,39,Female,Monthly,2024-02-04,2025-12-28,19,5,0
CUST01775,Ritu Thomas,45,Male,Quarterly,2025-01-11,2025-09-12,4,4,1
CUST01776,Janet Davis,33,Female,Monthly,2025-04-19,2025-09-02,2,4,1
CUST01777,Anna Allen,39,Male,Monthly,2025-09-18,2025-12-18,4,6,0
CUST01778,Priya Clark,31,Male,Yearly,2023-09-14,2025-12-31,20,9,0
CUST01779,Maria Iyer,25,Male,Quarterly,2023-10-10,2025-12-28,14,6,0
CUST01780,Carol Lee,25,Male,Monthly,2025-10-31,2025-12-10,15,8,0
CUST01781,Amy Green,22,Female,Monthly,2024-01-04,2026-01-15,21,4,0
CUST01782,Nancy Davis,27,Male,Quarterly,2025-08-20,2026-01-07,15,9,0
CUST01783,Aditya Williams,30,Female,Monthly,2023-12-08,2026-01-07,0,4,0
CUST01784,Shirley Verma,34,Female,Monthly,2025-05-14,2025-08-21,5,4,1
CUST01785,Rachel Scott,35,Male,Monthly,2024-11-20,2025-12-25,27,6,0
CUST01786,Pamela Hill,43,Female,Yearly,2023-04-03,2025-09-02,0,2,1
CUST01787,Laura Iyer,16,Male,Monthly,2025-06-11,2025-08-01,3,4,1
CUST01788,Rachel Rodriguez,35,Female,Quarterly,2025-11-09,2025-11-30,4,2,1
CUST01789,Pamela Nguyen,31,Male,Quarterly,2025-02-15,2026-01-04,6,9,0
CUST01790,Shirley Campbell,30,Female,Yearly,2023-07-18,2025-12-15,14,9,0
CUST01791,Carol Brown,20,Female,Yearly,2025-11-06,2025-12-19,8,5,0
CUST01792,Andrew Lee,33,Male,Quarterly,2023-10-21,2025-10-09,5,5,1
CUST01793,Sharon King,62,Male,Yearly,2024-10-05,2025-09-20,0,5,1
CUST01794,Nancy Davis,27,Male,Monthly,2024-04-03,2025-12-28,13,6,0
CUST01795,Suresh Taylor,24,Other,Quarterly,2024-04-19,2026-01-06,31,8,0
CUST01796,Richard Wilson,34,Female,Quarterly,2023-12-12,2025-11-21,8,1,1
CUST01797,Meera Wright,19,Female,Monthly,2025-09-27,2026-01-14,0,6,0
CUST01798,Melissa Wilson,35,Male,Yearly,2025-05-23,2025-12-13,18,7,0
CUST01799,Thomas Singh,18,Male,Yearly,2023-09-03,2025-12-19,24,7,0
CUST01800,Amy Taylor,42,Male,Monthly,2024-07-24,2026-01-08,2,7,0
CUST01801,Amanda Patel,20,Male,Quarterly,2023-06-02,2025-07-25,2,5,1
CUST01802,Kevin Moore,35,Male,Quarterly,2023-06-01,2025-12-26,11,7,0
CUST01803,Meera Nair,17,Male,Monthly,2025-12-03,2025-12-04,7,3,1
CUST01804,Samantha Green,46,Male,Monthly,2025-02-09,2026-01-01,13,6,0
CUST01805,Frank Gonzalez,25,Male,Monthly,2024-01-19,2025-12-28,25,6,0
CUST01806,Thomas Gonzalez,41,Female,Monthly,2025-11-23,2026-01-02,14,4,0
CUST01807,James Ramirez,27,Male,Quarterly,2024-03-03,2026-01-13,8,7,0
CUST01808,Rebecca Hall,20,Male,Monthly,2024-04-25,2025-12-16,25,7,0
CUST01809,Angela Nelson,32,Female,Yearly,2024-04-19,2025-12-15,23,8,0
CUST01810,Gary Sharma,33,Female,Quarterly,2025-09-12,2025-10-06,1,1,1
CUST01811,Joseph Reddy,26,Female,Quarterly,2025-05-09,2025-12-26,13,7,0
CUST01812,Ashley Nelson,30,Male,Monthly,2024-10-15,2025-12-24,23,6,0
CUST01813,Rachel Sanchez,33,Female,Quarterly,2025-09-17,2025-12-15,27,7,0
CUST01814,Scott Clark,33,Female,Monthly,2024-07-02,2025-12-20,13,6,0
CUST01815,Linda Scott,24,Female,Monthly,2024-10-12,2025-08-10,2,5,1
CUST01816,Jason Sanchez,31,Male,Monthly,2025-09-21,2025-12-25,7,9,0
CUST01817,Samantha Gupta,37,Male,Monthly,2024-03-29,2026-01-05,6,6,0
CUST01818,Jonathan Wilson,35,Female,Monthly,2024-11-06,2025-07-16,9,2,1
CUST01819,Robert Campbell,44,Male,Monthly,2024-11-13,2025-12-11,29,6,0
CUST01820,David Adams,30,Male,Monthly,2024-02-11,2025-12-12,9,6,0
CUST01821,Ronald Verma,33,Female,Monthly,2023-11-27,2025-12-25,23,8,0
CUST01822,Edward Wilson,25,Female,Monthly,2023-01-28,2025-11-26,0,4,1
CUST01823,Dennis King,37,Male,Monthly,2025-09-20,2025-09-20,4,3,1
CUST01824,Joshua Johnson,35,Male,Quarterly,2024-05-21,2025-10-31,8,4,1
CUST01825,Neha Sharma,29,Male,Monthly,2024-07-06,2026-01-11,13,7,0
CUST01826,Elizabeth Allen,52,Female,Quarterly,2025-04-30,2025-07-16,3,4,1
CUST01827,Nicole Iyer,28,Male,Quarterly,2025-03-12,2025-06-29,7,7,1
CUST01828,Karan Martin,38,Female,Monthly,2023-02-17,2025-08-06,4,4,1
CUST01829,Betty Miller,16,Male,Quarterly,2025-08-23,2025-08-25,6,4,1
CUST01830,Mark Clark,38,Female,Monthly,2025-12-28,2025-12-29,12,6,0
CUST01831,Amy Campbell,29,Male,Monthly,2023-08-10,2025-12-10,26,6,0
CUST01832,Patricia Sanchez,56,Female,Monthly,2025-09-03,2025-12-27,21,5,0
CUST01833,Kevin Martinez,32,Female,Yearly,2023-07-15,2026-01-02,12,4,0
CUST01834,Divya Young,51,Female,Monthly,2025-04-05,2025-12-16,23,8,0
CUST01835,Eric Campbell,35,Female,Quarterly,2023-05-01,2025-12-30,6,6,0
CUST01836,Edward Martin,43,Female,Yearly,2023-03-16,2025-12-10,9,3,0
CUST01837,Scott Clark,31,Female,Monthly,2024-03-04,2025-12-15,16,7,0
CUST01838,Helen Young,42,Male,Quarterly,2024-10-21,2025-12-16,23,7,0
CUST01839,Shirley Scott,47,Female,Yearly,2023-06-16,2025-12-19,5,8,0
CUST01840,Rachel Jones,40,Male,Quarterly,2023-11-28,2026-01-08,8,5,0
CUST01841,Nancy Gonzalez,25,Male,Yearly,2023-03-21,2025-12-15,12,8,0
CUST01842,Nancy Green,27,Female,Monthly,2025-05-06,2025-09-17,1,3,1
CUST01843,Jessica Ramirez,46,Other,Quarterly,2024-07-09,2025-12-07,18,7,0
CUST01844,Sanjay White,32,Female,Monthly,2024-08-17,2026-01-02,28,6,0
CUST01845,Anjali Flores,48,Female,Monthly,2024-05-29,2026-01-02,19,7,0
CUST01846,Vivek Perez,61,Female,Quarterly,2023-10-05,2025-08-02,0,3,1
CUST01847,Mary Lee,20,Male,Monthly,2023-05-18,2026-01-15,25,9,0
CUST01848,Michelle Hall,52,Male,Quarterly,2025-07-28,2026-01-12,27,7,0
CUST01849,Emma Robinson,29,Female,Monthly,2024-04-07,2025-11-28,0,7,1
CUST01850,Ananya Gonzalez,39,Male,Yearly,2025-05-22,2025-12-27,14,9,0
CUST01851,Melissa Flores,23,Female,Yearly,2024-02-19,2025-10-23,5,3,1
CUST01852,Susan Campbell,41,Male,Monthly,2023-07-29,2025-07-21,3,1,1
CUST01853,Pamela Adams,34,Female,Monthly,2024-07-21,2025-12-07,26,7,0
CUST01854,Christine Iyer,42,Male,Monthly,2024-04-19,2026-01-10,9,7,0
CUST01855,Ananya Patel,27,Female,Monthly,2025-08-31,2025-12-26,23,7,0
CUST01856,Elizabeth Mehta,41,Other,Monthly,2025-06-19,2025-08-03,7,5,1
CUST01857,Dorothy Martin,37,Female,Monthly,2025-03-16,2025-08-25,1,4,1
CUST01858,Raymond Walker,28,Male,Yearly,2024-10-11,2025-12-08,15,6,0
CUST01859,Rohan Wilson,23,Female,Yearly,2024-07-22,2025-12-19,2,6,0
CUST01860,Anna Lewis,36,Female,Quarterly,2023-09-04,2025-12-19,7,7,0
CUST01861,Katherine Thompson,54,Male,Yearly,2025-08-12,2025-12-24,26,9,0
CUST01862,Carolyn Ramirez,38,Male,Quarterly,2024-01-27,2026-01-04,27,6,0
CUST01863,Vivek Mitchell,26,Other,Monthly,2025-01-09,2026-01-15,0,9,0
CUST01864,Pamela Martin,50,Male,Yearly,2024-06-03,2026-01-15,13,6,0
CUST01865,Nicole Moore,25,Male,Monthly,2025-09-07,2025-09-28,5,6,1
CUST01866,Emily Green,16,Male,Quarterly,2023-03-04,2025-12-16,21,6,0
CUST01867,Nicole Green,35,Male,Monthly,2023-08-01,2025-11-24,5,3,1
CUST01868,Brandon Mehta,32,Female,Quarterly,2023-12-29,2026-01-07,16,8,0
CUST01869,William Clark,38,Female,Monthly,2025-06-27,2026-01-12,19,5,0
CUST01870,Kenneth Miller,29,Female,Monthly,2024-02-02,2026-01-14,25,7,0
CUST01871,Kevin Singh,41,Female,Yearly,2023-12-13,2025-12-09,32,8,0
CUST01872,Patrick White,35,Female,Yearly,2025-04-05,2026-01-12,13,3,0
CUST01873,David Gonzalez,32,Female,Quarterly,2024-06-30,2025-08-10,3,4,1
CUST01874,Jennifer Moore,32,Female,Quarterly,2025-04-18,2025-12-01,3,1,1
CUST01875,Michelle Moore,23,Female,Monthly,2025-08-12,2026-01-10,21,9,0
